play_type,window_size,feature_variance,regression_results,Model,is_optimal,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",AdaBoostClassifier,No,0.8,0.7878787878787878,0.787878787878788,0.7958333333333334,0.10783267021179199
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",ExtraTreeClassifier,No,0.65,0.6515151515151515,0.6515151515151516,0.6508771929824562,0.013904094696044922
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",Perceptron,No,0.65,0.6212121212121212,0.6212121212121212,0.6150997150997151,0.012790679931640625
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",SGDClassifier,No,0.6,0.595959595959596,0.5959595959595959,0.6,0.013515949249267578
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",RandomForestClassifier,No,0.6,0.5757575757575758,0.5757575757575758,0.5736263736263736,0.14000296592712402
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",RidgeClassifierCV,No,0.6,0.5656565656565656,0.5656565656565656,0.5428571428571429,0.014847040176391602
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",LabelPropagation,No,0.55,0.5606060606060606,0.5606060606060607,0.5466165413533834,0.014356851577758789
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",LabelSpreading,No,0.55,0.5606060606060606,0.5606060606060607,0.5466165413533834,0.012440204620361328
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",QuadraticDiscriminantAnalysis,No,0.55,0.5505050505050505,0.5505050505050505,0.5511278195488721,0.012507915496826172
fts,5,0.08543500456815248,"{'logistic_regression': {'mean_roc_auc': 0.5836994949494949, 'std_roc_auc': 0.11765294471001939}, 'feature_importance_logistic':      feature  importance
9  feature_9        1.25
8  feature_8        0.91
1  feature_1        0.72
2  feature_2        0.71
3  feature_3        0.34
7  feature_7        0.26
6  feature_6        0.15
0  feature_0        0.04
5  feature_5        0.02
4  feature_4        0.01}",BernoulliNB,No,0.55,0.5404040404040404,0.5404040404040403,0.5465473145780051,0.01237177848815918
