play_type,window_size,feature_variance,regression_results,Model,is_optimal,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",LabelPropagation,Yes,0.7,0.696969696969697,0.696969696969697,0.7,0.013279914855957031
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",LabelSpreading,Yes,0.7,0.696969696969697,0.696969696969697,0.7,0.012070178985595703
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",DecisionTreeClassifier,Yes,0.7,0.6868686868686869,0.6868686868686869,0.69375,0.011790037155151367
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",SGDClassifier,Yes,0.65,0.6616161616161615,0.6616161616161615,0.6473684210526315,0.012213945388793945
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",LGBMClassifier,Yes,0.65,0.6515151515151515,0.6515151515151516,0.6508771929824562,0.0878152847290039
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",BaggingClassifier,Yes,0.65,0.6414141414141414,0.6414141414141414,0.6473145780051152,0.03376603126525879
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",ExtraTreesClassifier,Yes,0.65,0.6414141414141414,0.6414141414141414,0.6473145780051152,0.09849214553833008
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",GaussianNB,Yes,0.65,0.6313131313131313,0.6313131313131313,0.6359999999999999,0.013363122940063477
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",QuadraticDiscriminantAnalysis,Yes,0.6,0.606060606060606,0.6060606060606062,0.6,0.01394200325012207
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",NearestCentroid,Yes,0.6,0.606060606060606,0.6060606060606062,0.6,0.012868881225585938
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",LogisticRegression,Yes,0.6,0.595959595959596,0.5959595959595959,0.6,0.012295007705688477
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",SVC,Yes,0.6,0.5858585858585859,0.5858585858585859,0.5916666666666666,0.013036727905273438
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",Perceptron,Yes,0.6,0.5858585858585859,0.5858585858585859,0.5916666666666666,0.012790918350219727
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",AdaBoostClassifier,Yes,0.6,0.5858585858585859,0.5858585858585859,0.5916666666666666,0.10339212417602539
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",CalibratedClassifierCV,Yes,0.6,0.5656565656565656,0.5656565656565656,0.5428571428571429,0.03761696815490723
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",PassiveAggressiveClassifier,Yes,0.55,0.5606060606060606,0.5606060606060607,0.5466165413533834,0.018907785415649414
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",NuSVC,Yes,0.55,0.5505050505050505,0.5505050505050505,0.5511278195488721,0.016635894775390625
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",ExtraTreeClassifier,Yes,0.55,0.5404040404040404,0.5404040404040403,0.5465473145780051,0.013131141662597656
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",RandomForestClassifier,Yes,0.55,0.5404040404040404,0.5404040404040403,0.5465473145780051,0.13652300834655762
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",BernoulliNB,Yes,0.55,0.5404040404040404,0.5404040404040403,0.5465473145780051,0.01273488998413086
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",XGBClassifier,Yes,0.5,0.5050505050505051,0.5050505050505051,0.5,0.1641390323638916
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",DummyClassifier,Yes,0.55,0.5,0.5,0.3903225806451613,0.011246919631958008
fts,5,0.08334774335121062,"{'logistic_regression': {'mean_roc_auc': 0.6281818181818182, 'std_roc_auc': 0.11646979322294064}, 'feature_importance_logistic':      feature  importance
7  feature_7        1.21
4  feature_4        1.21
6  feature_6        0.76
3  feature_3        0.76
0  feature_0        0.45
9  feature_9        0.24
2  feature_2        0.21
8  feature_8        0.16
1  feature_1        0.05
5  feature_5        0.01}",LinearDiscriminantAnalysis,Yes,0.5,0.4949494949494949,0.4949494949494949,0.5,0.022179126739501953
