play_type,window_size,feature_variance,regression_results,Model,is_optimal,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",DecisionTreeClassifier,Yes,0.75,0.7222222222222222,0.7222222222222222,0.725071225071225,0.011901140213012695
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",SGDClassifier,Yes,0.6,0.595959595959596,0.595959595959596,0.6,0.011880874633789062
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",AdaBoostClassifier,Yes,0.6,0.5858585858585859,0.5858585858585859,0.5916666666666666,0.10663580894470215
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",KNeighborsClassifier,Yes,0.6,0.5858585858585859,0.5858585858585859,0.5916666666666666,0.0395660400390625
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",RidgeClassifierCV,Yes,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.01271200180053711
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",RidgeClassifier,Yes,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.0193636417388916
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",NearestCentroid,Yes,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.011837244033813477
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",LogisticRegression,Yes,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.012897014617919922
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",LinearDiscriminantAnalysis,Yes,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.022777795791625977
fts,5,0.08340754680945935,"{'logistic_regression': {'mean_roc_auc': 0.5153575757575758, 'std_roc_auc': 0.09372242775308508}, 'feature_importance_logistic':      feature  importance
6  feature_6        1.15
7  feature_7        0.73
2  feature_2        0.48
4  feature_4        0.47
5  feature_5        0.44
1  feature_1        0.31
3  feature_3        0.28
0  feature_0        0.17
8  feature_8        0.04
9  feature_9        0.02}",LinearSVC,Yes,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.012207746505737305
