adv_idx_uuid,season_year,t1_player_tip_avg_overall,t1_player_tip_avg_home,t2_player_tip_avg_overall,t2_player_tip_avg_away,t1_team_fps_avg,t1_team_fts_avg,lg_t1_tip1_avg,lg_t1_tip0_avg,team1_tip
4008,201617,0.5572139303482587,0.5463917525773195,0.43209876543209874,0.4875,0.5,0.5,0.782608695652174,0.3225806451612903,0
4009,201617,0.5151515151515151,0.5,0.5560165975103735,0.5655737704918032,0.5,0.5,0.782608695652174,0.3225806451612903,0
4010,201617,0.5953307392996109,0.6356589147286822,0.430327868852459,0.448,0.0,0.5,0.782608695652174,0.3225806451612903,1
4011,201617,0.3950617283950617,0.46153846153846156,0.41379310344827586,0.4523809523809524,0.5,0.5,0.7586206896551724,0.34285714285714286,1
4012,201617,0.3353658536585366,0.3448275862068966,0.7017543859649122,0.7176470588235294,0.25,0.5,0.7586206896551724,0.34285714285714286,0
4013,201617,0.416,0.34375,0.5555555555555556,0.5,0.5,0.5,0.7586206896551724,0.34285714285714286,1
4014,201617,0.43529411764705883,0.42857142857142855,0.41379310344827586,0.25,0.3333333333333333,0.3333333333333333,0.7586206896551724,0.34285714285714286,1
4015,201617,0.4426229508196721,0.45263157894736844,0.65,0.6521739130434783,0.25,0.25,0.7586206896551724,0.34285714285714286,0
4016,201617,0.6594202898550725,0.7123287671232876,0.2857142857142857,0.4444444444444444,0.2,0.2,0.71875,0.35135135135135137,0
4017,201617,0.4180327868852459,0.4166666666666667,0.6105263157894737,0.6136363636363636,0.75,1.0,0.71875,0.35135135135135137,1
4018,201617,,,0.43558282208588955,0.4875,0.25,0.5,0.71875,0.35135135135135137,0
4019,201617,0.45901639344262296,0.4725274725274725,0.3333333333333333,0.3409090909090909,0.2,0.2,0.71875,0.35135135135135137,0
4020,201617,0.6214953271028038,0.6261682242990654,0.6726618705035972,0.7092198581560284,0.2,0.4,0.71875,0.35135135135135137,1
4021,201617,0.4729064039408867,0.5339805825242718,0.5544554455445545,0.5408163265306123,0.8,0.8,0.71875,0.35135135135135137,0
4022,201617,0.42857142857142855,0.448,0.5227272727272727,0.5918367346938775,0.0,0.25,0.71875,0.35135135135135137,0
4023,201617,0.51,0.48936170212765956,0.5848214285714286,0.603448275862069,0.4,0.6,0.71875,0.35135135135135137,0
4024,201617,0.5968992248062015,0.6384615384615384,0.6261682242990654,0.6730769230769231,0.0,0.6666666666666666,0.71875,0.35135135135135137,0
4025,201617,0.627906976744186,0.6730769230769231,0.625,0.75,0.2,0.4,0.7058823529411765,0.36363636363636365,1
4026,201617,0.6956521739130435,0.7265625,0.4,0.25,0.6,0.6,0.7058823529411765,0.36363636363636365,1
4027,201617,0.5,0.5,0.4204081632653061,0.4214876033057851,0.4,0.4,0.7058823529411765,0.36363636363636365,1
4028,201617,0.42063492063492064,0.35384615384615387,0.6585365853658537,0.6521739130434783,0.4,0.4,0.7058823529411765,0.36363636363636365,0
4029,201617,0.7034883720930233,0.7176470588235294,0.4418604651162791,0.4418604651162791,0.6,0.6,0.7058823529411765,0.36363636363636365,1
4030,201617,0.44021739130434784,0.4479166666666667,0.5945945945945946,0.6335877862595419,0.4,0.4,0.7058823529411765,0.36363636363636365,1
4031,201617,0.6666666666666666,0.6666666666666666,0.4024390243902439,0.475,0.25,0.75,0.7058823529411765,0.36363636363636365,1
4032,201617,0.5866666666666667,0.603448275862069,0.6702508960573477,0.7092198581560284,0.3333333333333333,0.5,0.7058823529411765,0.36363636363636365,0
4033,201617,0.4090909090909091,0.4523809523809524,0.3870967741935484,0.25,0.2,0.2,0.7,0.391304347826087,0
4034,201617,0.5578512396694215,0.5655737704918032,0.41732283464566927,0.3484848484848485,0.2,0.4,0.7,0.391304347826087,0
4035,201617,0.45652173913043476,0.4673913043478261,0.5566502463054187,0.5408163265306123,0.3333333333333333,0.3333333333333333,0.7,0.391304347826087,0
4036,201617,0.6232558139534884,0.6296296296296297,0.43902439024390244,0.4875,0.16666666666666666,0.5,0.7,0.391304347826087,1
4037,201617,0.6041666666666666,0.6136363636363636,0.504950495049505,0.4791666666666667,1.0,1.0,0.7,0.391304347826087,0
4038,201617,,,0.6666666666666666,0.6521739130434783,0.0,0.2,0.7,0.391304347826087,0
4039,201617,0.4186991869918699,0.4214876033057851,0.44324324324324327,0.4536082474226804,0.5,0.6666666666666666,0.7073170731707317,0.39215686274509803,0
4040,201617,0.29347826086956524,0.4444444444444444,0.5454545454545454,0.6,0.4,0.6,0.7073170731707317,0.39215686274509803,0
4041,201617,0.3373493975903614,0.3409090909090909,0.47058823529411764,0.5288461538461539,0.16666666666666666,0.3333333333333333,0.7073170731707317,0.39215686274509803,1
4042,201617,0.6714285714285714,0.7092198581560284,0.6968503937007874,0.7286821705426356,0.16666666666666666,0.3333333333333333,0.7073170731707317,0.39215686274509803,0
4043,201617,0.7052023121387283,0.7209302325581395,0.5280898876404494,0.5918367346938775,0.6666666666666666,0.6666666666666666,0.7073170731707317,0.39215686274509803,1
4044,201617,0.75,0.75,0.5098039215686274,0.4791666666666667,0.2,0.6,0.7073170731707317,0.39215686274509803,0
4045,201617,0.5923076923076923,0.6335877862595419,0.5882352941176471,0.75,0.0,0.6,0.7073170731707317,0.39215686274509803,1
4046,201617,0.6546762589928058,0.7027027027027027,0.4367816091954023,0.4418604651162791,0.3333333333333333,0.3333333333333333,0.6818181818181818,0.38181818181818183,1
4047,201617,0.39759036144578314,0.475,0.6296296296296297,0.6761904761904762,0.6666666666666666,0.6666666666666666,0.6818181818181818,0.38181818181818183,0
4048,201617,0.4540540540540541,0.46236559139784944,0.5555555555555556,0.5609756097560976,0.42857142857142855,0.42857142857142855,0.6818181818181818,0.38181818181818183,1
4049,201617,0.625,0.6330275229357798,0.40625,0.25,0.2857142857142857,0.5714285714285714,0.6818181818181818,0.38181818181818183,1
4050,201617,0.43636363636363634,0.4875,0.5882352941176471,0.6944444444444444,0.2857142857142857,0.2857142857142857,0.6818181818181818,0.38181818181818183,0
4051,201617,0.6744186046511628,0.6521739130434783,0.4682926829268293,0.5288461538461539,0.25,0.5,0.6818181818181818,0.38181818181818183,1
4052,201617,0.631336405529954,0.6761904761904762,0.41700404858299595,0.4180327868852459,0.2857142857142857,0.42857142857142855,0.6875,0.38596491228070173,1
4053,201617,0.2903225806451613,0.43478260869565216,0.5145631067961165,0.4791666666666667,0.3333333333333333,0.5,0.6875,0.38596491228070173,0
4054,201617,0.3413173652694611,0.34831460674157305,0.0,0.0,0.14285714285714285,0.2857142857142857,0.6875,0.38596491228070173,1
4055,201617,0.5833333333333334,0.6,0.0,,0.5714285714285714,0.5714285714285714,0.6875,0.38596491228070173,1
4056,201617,0.6690391459074733,0.704225352112676,0.43373493975903615,0.48148148148148145,0.2857142857142857,0.42857142857142855,0.6875,0.38596491228070173,1
4057,201617,0.5979381443298969,0.6,0.6571428571428571,0.7066666666666667,0.8333333333333334,0.8333333333333334,0.6875,0.38596491228070173,0
4058,201617,0.7068965517241379,0.7241379310344828,0.0,,0.5714285714285714,0.5714285714285714,0.6875,0.38596491228070173,1
4059,201617,0.5315315315315315,0.5614035087719298,0.4318181818181818,0.4418604651162791,0.5714285714285714,0.5714285714285714,0.6875,0.38596491228070173,0
4060,201617,0.5942028985507246,0.6944444444444444,0.6980392156862745,0.7286821705426356,0.5,0.5,0.6875,0.38596491228070173,0
4061,201617,0.584070796460177,0.5982905982905983,0.5555555555555556,0.75,0.42857142857142855,0.5714285714285714,0.6875,0.38596491228070173,0
4062,201617,0.5938697318007663,0.6363636363636364,0.4044943820224719,0.4418604651162791,0.16666666666666666,0.6666666666666666,0.6875,0.38596491228070173,0
4063,201617,0.3939393939393939,0.25,0.34523809523809523,0.35555555555555557,0.14285714285714285,0.42857142857142855,0.6792452830188679,0.4126984126984127,0
4064,201617,0.5222222222222223,0.5918367346938775,0.4153225806451613,0.4180327868852459,0.6666666666666666,1.0,0.6792452830188679,0.4126984126984127,0
4065,201617,0.421875,0.3484848484848485,0.46601941747572817,0.5288461538461539,0.42857142857142855,0.5714285714285714,0.6792452830188679,0.4126984126984127,1
4066,201617,0.6818181818181818,0.6666666666666666,0.45698924731182794,0.46808510638297873,0.2222222222222222,0.5555555555555556,0.6792452830188679,0.4126984126984127,0
4067,201617,0.4111111111111111,0.4418604651162791,0.5918367346938775,0.5869565217391305,0.2857142857142857,0.2857142857142857,0.6851851851851852,0.4090909090909091,0
4068,201617,0.2872340425531915,0.425531914893617,0.4268292682926829,0.4444444444444444,0.42857142857142855,0.5714285714285714,0.6851851851851852,0.4090909090909091,0
4069,201617,0.7085714285714285,0.7272727272727273,0.6702127659574468,0.7062937062937062,0.5,0.625,0.6851851851851852,0.4090909090909091,1
4070,201617,0.44623655913978494,0.4536082474226804,0.5192307692307693,0.4791666666666667,0.5,0.5,0.6851851851851852,0.4090909090909091,0
4071,201617,0.6,0.6,0.6153846153846154,0.6666666666666666,0.2857142857142857,0.5714285714285714,0.6851851851851852,0.4090909090909091,1
4072,201617,0.4311377245508982,0.48148148148148145,0.6666666666666666,0.64,0.3333333333333333,0.3333333333333333,0.6851851851851852,0.4090909090909091,0
4073,201617,0.5814977973568282,0.5932203389830508,0.69921875,0.7286821705426356,0.375,0.5,0.6851851851851852,0.4090909090909091,0
4074,201617,0.5916030534351145,0.631578947368421,0.39285714285714285,0.4634146341463415,0.2857142857142857,0.7142857142857143,0.6851851851851852,0.4090909090909091,0
4075,201617,0.6330275229357798,0.6792452830188679,0.0,0.0,0.25,0.375,0.6964285714285714,0.4305555555555556,1
4076,201617,0.41767068273092367,0.4180327868852459,0.5893536121673004,0.6268656716417911,0.4444444444444444,0.5555555555555556,0.6964285714285714,0.4305555555555556,0
4077,201617,0.38235294117647056,0.23076923076923078,0.7003891050583657,0.7286821705426356,0.125,0.375,0.6964285714285714,0.4305555555555556,0
4078,201617,0.5789473684210527,0.75,0.5789473684210527,0.5882352941176471,0.375,0.375,0.6964285714285714,0.4305555555555556,1
4079,201617,0.5714285714285714,0.6666666666666666,0.4065934065934066,0.4318181818181818,0.4444444444444444,0.4444444444444444,0.6964285714285714,0.4305555555555556,0
4080,201617,0.5164835164835165,0.58,0.5238095238095238,0.4791666666666667,0.7142857142857143,1.0,0.6964285714285714,0.4305555555555556,1
4081,201617,0.6470588235294118,0.65,0.6267281105990783,0.6363636363636364,0.5,0.625,0.6964285714285714,0.4305555555555556,1
4082,201617,0.43820224719101125,0.4418604651162791,0.6678445229681979,0.7062937062937062,0.2857142857142857,0.2857142857142857,0.6964285714285714,0.4305555555555556,0
4083,201617,0.463768115942029,0.5288461538461539,0.45989304812834225,0.46808510638297873,0.5555555555555556,0.5555555555555556,0.6964285714285714,0.4305555555555556,1
4084,201617,0.5857142857142857,0.6756756756756757,0.6595744680851063,0.7066666666666667,0.5555555555555556,0.5555555555555556,0.6964285714285714,0.4305555555555556,1
4085,201617,0.4291497975708502,0.4444444444444444,0.5959595959595959,0.5869565217391305,0.0,0.25,0.6964285714285714,0.4305555555555556,0
4086,201617,0.4,0.4634146341463415,0.28421052631578947,0.4166666666666667,0.5,0.5,0.7096774193548387,0.4025974025974026,1
4087,201617,0.34911242603550297,0.35555555555555557,0.5915492957746479,0.6842105263157895,0.2222222222222222,0.4444444444444444,0.7096774193548387,0.4025974025974026,1
4088,201617,0.43333333333333335,0.4318181818181818,0.4574468085106383,0.46808510638297873,0.25,0.25,0.7096774193548387,0.4025974025974026,1
4089,201617,0.7102272727272727,0.7303370786516854,0.44385026737967914,0.4489795918367347,0.5555555555555556,0.6666666666666666,0.7096774193548387,0.4025974025974026,1
4090,201617,0.42857142857142855,0.47560975609756095,0.37142857142857144,0.21428571428571427,0.4,0.4,0.7096774193548387,0.4025974025974026,0
4091,201617,0.625,0.5,0.711864406779661,0.7333333333333333,0.4,0.5,0.7121212121212122,0.3974358974358974,0
4092,201617,0.6,0.7777777777777778,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.7121212121212122,0.3974358974358974,0
4093,201617,0.5333333333333333,0.5714285714285714,0.44148936170212766,0.4489795918367347,0.4,0.4,0.7121212121212122,0.3974358974358974,0
4094,201617,0.6690140845070423,0.7062937062937062,0.15384615384615385,0.2857142857142857,0.3,0.5,0.7121212121212122,0.3974358974358974,1
4095,201617,0.46634615384615385,0.5333333333333333,0.41304347826086957,0.4318181818181818,0.5,0.6,0.7121212121212122,0.3974358974358974,0
4096,201617,0.6,0.5869565217391305,0.5532786885245902,0.5609756097560976,0.6666666666666666,0.7777777777777778,0.7121212121212122,0.3974358974358974,0
4097,201617,0.5764192139737991,0.5882352941176471,0.5217391304347826,0.5882352941176471,0.4,0.6,0.7121212121212122,0.3974358974358974,0
4098,201617,0.5188679245283019,0.4791666666666667,0.6238532110091743,0.6363636363636364,0.36363636363636365,0.5454545454545454,0.7121212121212122,0.3974358974358974,1
4099,201617,0.4069767441860465,0.47619047619047616,0.4274193548387097,0.4409448818897638,0.4444444444444444,0.5555555555555556,0.6911764705882353,0.4166666666666667,0
4100,201617,0.455026455026455,0.46808510638297873,0.6549295774647887,0.7066666666666667,0.45454545454545453,0.45454545454545453,0.6911764705882353,0.4166666666666667,0
4101,201617,0.5268817204301075,0.5882352941176471,0.634703196347032,0.6822429906542056,0.7777777777777778,1.0,0.6911764705882353,0.4166666666666667,0
4102,201617,0.43956043956043955,0.4444444444444444,0.28125,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.6911764705882353,0.4166666666666667,1
4103,201617,0.4260355029585799,0.46987951807228917,0.416,0.4146341463414634,0.36363636363636365,0.36363636363636365,0.6911764705882353,0.4166666666666667,0
4104,201617,0.5,0.6666666666666666,0.6571428571428571,0.6666666666666666,0.2,0.4,0.6811594202898551,0.42045454545454547,0
4105,201617,0.41935483870967744,0.4318181818181818,0.5551020408163265,0.5609756097560976,0.4,0.4,0.6811594202898551,0.42045454545454547,0
4106,201617,0.3888888888888889,0.21428571428571427,0.5588235294117647,0.5408163265306123,0.2,0.4,0.6811594202898551,0.42045454545454547,1
4107,201617,0.5,0.5,0.40229885057471265,0.46511627906976744,0.36363636363636365,0.45454545454545453,0.6811594202898551,0.42045454545454547,1
4108,201617,0.6701754385964912,0.7083333333333334,0.6210045662100456,0.6363636363636364,0.2727272727272727,0.45454545454545453,0.6811594202898551,0.42045454545454547,1
4109,201617,0.594059405940594,0.574468085106383,0.7015503875968992,0.7286821705426356,0.7,0.8,0.6811594202898551,0.42045454545454547,0
4110,201617,0.7134831460674157,0.7333333333333333,0.5714285714285714,0.7,0.45454545454545453,0.5454545454545454,0.6811594202898551,0.42045454545454547,1
4111,201617,0.4444444444444444,0.4489795918367347,0.3142857142857143,0.3125,0.45454545454545453,0.45454545454545453,0.6811594202898551,0.42045454545454547,0
4112,201617,0.0,0.0,0.5909090909090909,0.6268656716417911,0.3,0.6,0.6811594202898551,0.42045454545454547,1
4113,201617,0.6739130434782609,0.64,0.5739130434782609,0.5833333333333334,0.18181818181818182,0.45454545454545453,0.6811594202898551,0.42045454545454547,1
4114,201617,0.42971887550200805,0.4409448818897638,0.35294117647058826,0.3626373626373626,0.1,0.3,0.6811594202898551,0.42045454545454547,0
4115,201617,0.5454545454545454,0.7,0.4235294117647059,0.4642857142857143,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.45161290322580644,0
4116,201617,0.5212765957446809,0.5769230769230769,0.6666666666666666,0.6666666666666666,0.8,1.0,0.6666666666666666,0.45161290322580644,0
4117,201617,0.44565217391304346,0.45652173913043476,0.7142857142857143,0.6666666666666666,0.3,0.3,0.6666666666666666,0.45161290322580644,0
4118,201617,0.5233644859813084,0.4897959183673469,0.41832669322709165,0.4146341463414634,0.3333333333333333,0.5,0.6666666666666666,0.45161290322580644,0
4119,201617,0.5886792452830188,0.6268656716417911,0.5882352941176471,0.5625,0.3,0.8,0.6666666666666666,0.45161290322580644,0
4120,201617,0.4148936170212766,0.4222222222222222,0.3567251461988304,0.3626373626373626,0.45454545454545453,0.45454545454545453,0.6666666666666666,0.4387755102040816,1
4121,201617,0.27835051546391754,0.4166666666666667,0.6363636363636364,0.6822429906542056,0.3,0.5,0.6666666666666666,0.4387755102040816,0
4122,201617,0.3977272727272727,0.46511627906976744,0.7027027027027027,0.7286821705426356,0.36363636363636365,0.45454545454545453,0.6666666666666666,0.4387755102040816,0
4123,201617,0.556910569105691,0.5609756097560976,0.6181818181818182,0.6363636363636364,0.1,0.2,0.6666666666666666,0.4387755102040816,0
4124,201617,0.40540540540540543,0.26666666666666666,0.428,0.4375,0.2727272727272727,0.45454545454545453,0.6666666666666666,0.4387755102040816,1
4125,201617,0.5294117647058824,0.5555555555555556,0.5833333333333334,0.6842105263157895,0.4166666666666667,0.5,0.6666666666666666,0.4387755102040816,0
4126,201617,0.45263157894736844,0.4631578947368421,0.5714285714285714,0.5833333333333334,0.5,0.5,0.6666666666666666,0.4387755102040816,0
4127,201617,0.46411483253588515,0.5283018867924528,0.4269005847953216,0.4642857142857143,0.5,0.5833333333333334,0.6666666666666666,0.4387755102040816,1
4128,201617,0.7150837988826816,0.7362637362637363,0.6573426573426573,0.7066666666666667,0.5,0.5833333333333334,0.6666666666666666,0.4387755102040816,0
4129,201617,0.6808510638297872,0.6538461538461539,0.6713286713286714,0.7103448275862069,0.16666666666666666,0.4166666666666667,0.6666666666666666,0.4387755102040816,1
4130,201617,0.7038461538461539,0.7286821705426356,0.42105263157894735,0.43478260869565216,0.38461538461538464,0.5384615384615384,0.6708860759493671,0.4326923076923077,1
4131,201617,0.5217391304347826,0.6363636363636364,0.5185185185185185,0.48,0.25,0.25,0.6708860759493671,0.4326923076923077,0
4132,201617,0.6689895470383276,0.7103448275862069,0.42063492063492064,0.4146341463414634,0.23076923076923078,0.38461538461538464,0.6708860759493671,0.4326923076923077,0
4133,201617,0.6199095022624435,0.6363636363636364,0.44086021505376344,0.44680851063829785,0.3333333333333333,0.5,0.6708860759493671,0.4326923076923077,1
4134,201617,0.6756756756756757,0.6666666666666666,0.3546511627906977,0.3626373626373626,0.5454545454545454,0.6363636363636364,0.6708860759493671,0.4326923076923077,1
4135,201617,0.4666666666666667,0.5327102803738317,0.4418604651162791,0.46511627906976744,0.46153846153846156,0.6153846153846154,0.6708860759493671,0.4326923076923077,0
4136,201617,0.4421052631578947,0.4444444444444444,0.5546558704453441,0.5564516129032258,0.4166666666666667,0.5,0.6708860759493671,0.4326923076923077,0
4137,201617,0.75,0.6666666666666666,0.589041095890411,0.6842105263157895,0.25,0.5,0.6708860759493671,0.4326923076923077,1
4138,201617,0.5864661654135338,0.6222222222222222,0.5157894736842106,0.5660377358490566,0.2727272727272727,0.7272727272727273,0.6708860759493671,0.4326923076923077,1
4139,201617,0.6597222222222222,0.7066666666666667,0.42441860465116277,0.4642857142857143,0.25,0.3333333333333333,0.6904761904761905,0.4351851851851852,1
4140,201617,0.42105263157894735,0.3125,0.5229357798165137,0.48,0.25,0.4166666666666667,0.6904761904761905,0.4351851851851852,0
4141,201617,0.450261780104712,0.4583333333333333,0.42292490118577075,0.4146341463414634,0.46153846153846156,0.46153846153846156,0.6904761904761905,0.4351851851851852,0
4142,201617,,,0.6380090497737556,0.6822429906542056,0.6666666666666666,0.8333333333333334,0.6904761904761905,0.4351851851851852,0
4143,201617,0.7111111111111111,0.7282608695652174,0.5,0.5,0.5384615384615384,0.6153846153846154,0.6904761904761905,0.4351851851851852,1
4144,201617,0.39473684210526316,0.47368421052631576,0.4262948207171315,0.4375,0.23076923076923078,0.46153846153846156,0.6904761904761905,0.4351851851851852,1
4145,201617,0.444015444015444,0.46511627906976744,0.6216216216216216,0.6396396396396397,0.25,0.4166666666666667,0.6666666666666666,0.42342342342342343,0
4146,201617,0.7049808429118773,0.7307692307692307,0.5,0.5833333333333334,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.42342342342342343,1
4147,201617,0.45652173913043476,0.5106382978723404,0.35260115606936415,0.3626373626373626,0.42857142857142855,0.5,0.6666666666666666,0.42342342342342343,0
