play_type,window_size,feature_variance,regression_results,Model,is_optimal,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",RidgeClassifier,Yes,0.55,0.5303030303030303,0.5303030303030303,0.532,0.01375579833984375
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",LogisticRegression,Yes,0.55,0.5303030303030303,0.5303030303030303,0.532,0.013226985931396484
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",LinearSVC,Yes,0.55,0.5303030303030303,0.5303030303030303,0.532,0.011475801467895508
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",LabelSpreading,Yes,0.5,0.5050505050505051,0.5050505050505051,0.5,0.013793706893920898
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",LabelPropagation,Yes,0.5,0.5050505050505051,0.5050505050505051,0.5,0.012717008590698242
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",DecisionTreeClassifier,Yes,0.5,0.5050505050505051,0.5050505050505051,0.5,0.01251673698425293
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",DummyClassifier,Yes,0.55,0.5,0.5,0.3903225806451613,0.011790990829467773
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",SGDClassifier,Yes,0.5,0.48484848484848486,0.48484848484848486,0.48958333333333337,0.015017986297607422
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",BernoulliNB,Yes,0.5,0.48484848484848486,0.48484848484848486,0.48958333333333337,0.01456308364868164
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",ExtraTreeClassifier,Yes,0.45,0.4595959595959596,0.45959595959595967,0.4458646616541353,0.013571023941040039
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",AdaBoostClassifier,Yes,0.45,0.4595959595959596,0.45959595959595967,0.4458646616541353,0.1054990291595459
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",NearestCentroid,Yes,0.45,0.43939393939393934,0.43939393939393945,0.44578005115089514,0.011810779571533203
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",GaussianNB,Yes,0.45,0.43939393939393934,0.43939393939393945,0.44578005115089514,0.011175870895385742
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",Perceptron,Yes,0.4,0.41414141414141414,0.41414141414141414,0.3878787878787879,0.013345956802368164
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",ExtraTreesClassifier,Yes,0.4,0.40404040404040403,0.4040404040404041,0.4,0.10045218467712402
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",XGBClassifier,Yes,0.4,0.3939393939393939,0.3939393939393939,0.4,0.1389608383178711
fts,5,0.08761728116274961,"{'logistic_regression': {'mean_roc_auc': 0.4472727272727273, 'std_roc_auc': 0.11118528286515032}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.98
9  feature_9        0.58
0  feature_0        0.40
4  feature_4        0.09
3  feature_3        0.08
7  feature_7        0.08
5  feature_5        0.07
2  feature_2        0.05
8  feature_8        0.05
6  feature_6        0.01}",RandomForestClassifier,Yes,0.35,0.3484848484848485,0.3484848484848485,0.35162907268170424,0.13482379913330078
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",ExtraTreesClassifier,No,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.09836196899414062
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",NuSVC,No,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.013095855712890625
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",SVC,No,0.6,0.5757575757575758,0.5757575757575757,0.5736263736263736,0.013210058212280273
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",ExtraTreeClassifier,No,0.55,0.5505050505050505,0.5505050505050505,0.5511278195488721,0.013720989227294922
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",GaussianNB,No,0.55,0.5303030303030303,0.5303030303030303,0.532,0.012212991714477539
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",SGDClassifier,No,0.55,0.5303030303030303,0.5303030303030303,0.532,0.012458324432373047
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",Perceptron,No,0.5,0.5050505050505051,0.5050505050505051,0.5,0.012918949127197266
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",CalibratedClassifierCV,No,0.55,0.5,0.5,0.3903225806451613,0.03182506561279297
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",DummyClassifier,No,0.55,0.5,0.5,0.3903225806451613,0.010721206665039062
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",LabelSpreading,No,0.5,0.48484848484848486,0.4848484848484848,0.48958333333333337,0.012880802154541016
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",RandomForestClassifier,No,0.5,0.48484848484848486,0.4848484848484848,0.48958333333333337,0.13593292236328125
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",LabelPropagation,No,0.5,0.48484848484848486,0.4848484848484848,0.48958333333333337,0.012883901596069336
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",LogisticRegression,No,0.5,0.47474747474747475,0.47474747474747475,0.46703296703296704,0.012998819351196289
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",QuadraticDiscriminantAnalysis,No,0.5,0.47474747474747475,0.47474747474747475,0.46703296703296704,0.01201319694519043
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",LinearSVC,No,0.5,0.47474747474747475,0.47474747474747475,0.46703296703296704,0.011130809783935547
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",LinearDiscriminantAnalysis,No,0.5,0.47474747474747475,0.47474747474747475,0.46703296703296704,0.012438058853149414
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",RidgeClassifierCV,No,0.5,0.47474747474747475,0.47474747474747475,0.46703296703296704,0.013201236724853516
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",RidgeClassifier,No,0.5,0.47474747474747475,0.47474747474747475,0.46703296703296704,0.013501882553100586
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",KNeighborsClassifier,No,0.5,0.46464646464646464,0.46464646464646464,0.42857142857142866,0.016262054443359375
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",NearestCentroid,No,0.45,0.43939393939393934,0.43939393939393934,0.44578005115089514,0.013267993927001953
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",DecisionTreeClassifier,No,0.45,0.43939393939393934,0.43939393939393934,0.44578005115089514,0.013093233108520508
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",XGBClassifier,No,0.45,0.4292929292929293,0.4292929292929293,0.42800000000000005,0.042409420013427734
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",LGBMClassifier,No,0.45,0.4292929292929293,0.4292929292929293,0.42800000000000005,0.03571009635925293
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",PassiveAggressiveClassifier,No,0.45,0.4292929292929293,0.4292929292929293,0.42800000000000005,0.01371622085571289
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",BernoulliNB,No,0.45,0.4292929292929293,0.4292929292929293,0.42800000000000005,0.013112783432006836
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",AdaBoostClassifier,No,0.4,0.3939393939393939,0.3939393939393939,0.4,0.11606931686401367
fts,10,0.08431344729164698,"{'logistic_regression': {'mean_roc_auc': 0.4123989898989899, 'std_roc_auc': 0.1126776024445125}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.56
9  feature_9        0.52
3  feature_3        0.50
6  feature_6        0.39
8  feature_8        0.39
7  feature_7        0.24
0  feature_0        0.23
2  feature_2        0.08
4  feature_4        0.05
5  feature_5        0.03}",BaggingClassifier,No,0.4,0.3737373737373737,0.37373737373737376,0.3604395604395604,0.03587675094604492
fts,15,0.08386848819495338,"{'logistic_regression': {'mean_roc_auc': 0.59050101010101, 'std_roc_auc': 0.1116493135281403}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.86
0  feature_0        0.76
7  feature_7        0.76
8  feature_8        0.72
9  feature_9        0.61
3  feature_3        0.58
2  feature_2        0.50
1  feature_1        0.47
4  feature_4        0.43
5  feature_5        0.16}",LGBMClassifier,No,0.6,0.6000000000000001,0.6000000000000001,0.5833333333333333,0.03250598907470703
fts,15,0.08386848819495338,"{'logistic_regression': {'mean_roc_auc': 0.59050101010101, 'std_roc_auc': 0.1116493135281403}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.86
0  feature_0        0.76
7  feature_7        0.76
8  feature_8        0.72
9  feature_9        0.61
3  feature_3        0.58
2  feature_2        0.50
1  feature_1        0.47
4  feature_4        0.43
5  feature_5        0.16}",ExtraTreeClassifier,No,0.6,0.6,0.6,0.5959595959595959,0.013061761856079102
