play_type,window_size,feature_variance,regression_results,Model,is_optimal,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",BernoulliNB,No,0.6,0.6,0.6,0.6,0.013391256332397461
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",AdaBoostClassifier,No,0.55,0.55,0.55,0.5396419437340153,0.10935306549072266
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",CalibratedClassifierCV,No,0.55,0.55,0.5499999999999999,0.5396419437340153,0.033303260803222656
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",ExtraTreesClassifier,No,0.55,0.55,0.5499999999999999,0.5488721804511277,0.1082000732421875
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",GaussianNB,No,0.55,0.55,0.55,0.5488721804511277,0.01556706428527832
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",BaggingClassifier,No,0.55,0.55,0.5499999999999999,0.5488721804511277,0.03368091583251953
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",DummyClassifier,No,0.5,0.5,0.5,0.3333333333333333,0.01050710678100586
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",NearestCentroid,No,0.45,0.45,0.45000000000000007,0.44862155388471175,0.012288808822631836
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",XGBClassifier,No,0.45,0.45,0.44999999999999996,0.44862155388471175,0.07812213897705078
fts,5,0.08220392063102208,"{'logistic_regression': {'mean_roc_auc': 0.43603636363636367, 'std_roc_auc': 0.1122966805329913}, 'feature_importance_logistic':      feature  importance
6  feature_6        0.60
9  feature_9        0.59
3  feature_3        0.50
2  feature_2        0.47
5  feature_5        0.38
7  feature_7        0.32
4  feature_4        0.28
8  feature_8        0.15
1  feature_1        0.02
0  feature_0        0.01}",SVC,No,0.45,0.45,0.44999999999999996,0.44862155388471175,0.012188911437988281
