algorithm,params,silhouette_score,davies_bouldin_score,calinski_harabasz_score,average_distance_to_centroid,detailed_metrics_path,visualization_paths
kmeans,"{'n_clusters': 2, 'random_state': 42}",0.3763746647824549,1.0947309081303735,67.20574328829727,0.9946325187941008,/Users/thchen/Documents/vscode/ml_model/results/clustering_analysis/detailed/20240930_202843/kmeans_detailed_metrics.json,"cluster_scatter,silhouette_plot,cluster_sizes,feature_importance,metrics_comparison"
kmeans,"{'n_clusters': 3, 'random_state': 42}",0.3869826061147928,0.8946894839327427,79.12985907527074,0.7947602909091431,/Users/thchen/Documents/vscode/ml_model/results/clustering_analysis/detailed/20240930_202843/kmeans_detailed_metrics.json,"cluster_scatter,silhouette_plot,cluster_sizes,feature_importance,metrics_comparison"
kmeans,"{'n_clusters': 4, 'random_state': 42}",0.40243348389544203,0.7792186179785586,95.55854948630261,0.6584938857840359,/Users/thchen/Documents/vscode/ml_model/results/clustering_analysis/detailed/20240930_202843/kmeans_detailed_metrics.json,"cluster_scatter,silhouette_plot,cluster_sizes,feature_importance,metrics_comparison"
