algorithm,params,silhouette_score,davies_bouldin_score,calinski_harabasz_score,average_distance_to_centroid,detailed_metrics_path,visualization_paths
kmeans,"{'n_clusters': 2, 'random_state': 42}",0.33851067174641514,1.2011345883758868,57.26025662232168,1.032406856479909,/Users/thchen/Documents/vscode/ml_model/results/clustering_analysis/detailed/20240930_202436/kmeans_detailed_metrics.json,"cluster_scatter,silhouette_plot,cluster_sizes,feature_importance,metrics_comparison"
kmeans,"{'n_clusters': 3, 'random_state': 42}",0.37717418402771563,0.8591244010590566,78.74036570552562,0.803940319749955,/Users/thchen/Documents/vscode/ml_model/results/clustering_analysis/detailed/20240930_202436/kmeans_detailed_metrics.json,"cluster_scatter,silhouette_plot,cluster_sizes,feature_importance,metrics_comparison"
kmeans,"{'n_clusters': 4, 'random_state': 42}",0.38483812739763296,0.8220284181577,88.46313537324271,0.6789055035211294,/Users/thchen/Documents/vscode/ml_model/results/clustering_analysis/detailed/20240930_202436/kmeans_detailed_metrics.json,"cluster_scatter,silhouette_plot,cluster_sizes,feature_importance,metrics_comparison"
